a72,a73,a4,a24,a8,a63,a1,a82,a6,a7,a62,a2,Result
1,1,0,0,0,1,1,0,1,1,1,1,810
1,1,0,0,0,1,1,1,0,0,0,0,230
1,1,0,0,0,1,1,1,0,0,0,1,730
1,1,0,0,0,1,1,1,0,0,1,0,260
1,1,0,0,0,1,1,1,0,0,1,1,760
1,1,0,0,0,1,1,1,0,1,0,0,270
1,1,0,0,0,1,1,1,0,1,0,1,770
1,1,0,0,0,1,1,1,0,1,1,0,300
1,1,0,0,0,1,1,1,0,1,1,1,800
1,1,0,0,0,1,1,1,1,0,0,0,260
1,1,0,0,0,1,1,1,1,0,0,1,760
1,1,0,0,0,1,1,1,1,0,1,0,290
1,1,0,0,0,1,1,1,1,0,1,1,790
1,1,0,0,0,1,1,1,1,1,0,0,300
1,1,0,0,0,1,1,1,1,1,0,1,800
1,1,0,0,0,1,1,1,1,1,1,0,330
1,1,0,0,0,1,1,1,1,1,1,1,830
1,1,0,0,1,0,0,0,0,0,0,0,100
1,1,0,0,1,0,0,0,0,0,0,1,600
1,1,0,0,1,0,0,0,0,0,1,0,130
1,1,0,0,1,0,0,0,0,0,1,1,630
1,1,0,0,1,0,0,0,0,1,0,0,140
1,1,0,0,1,0,0,0,0,1,0,1,640
1,1,0,0,1,0,0,0,0,1,1,0,170
1,1,0,0,1,0,0,0,0,1,1,1,670
1,1,0,0,1,0,0,0,1,0,0,0,130
1,1,0,0,1,0,0,0,1,0,0,1,630
1,1,0,0,1,0,0,0,1,0,1,0,160
1,1,0,0,1,0,0,0,1,0,1,1,660
1,1,0,0,1,0,0,0,1,1,0,0,170
1,1,0,0,1,0,0,0,1,1,0,1,670
1,1,0,0,1,0,0,0,1,1,1,0,200
1,1,0,0,1,0,0,0,1,1,1,1,700
1,1,0,0,1,0,0,1,0,0,0,0,120
1,1,0,0,1,0,0,1,0,0,0,1,620
1,1,0,0,1,0,0,1,0,0,1,0,150
1,1,0,0,1,0,0,1,0,0,1,1,650
1,1,0,0,1,0,0,1,0,1,0,0,160
1,1,0,0,1,0,0,1,0,1,0,1,660
1,1,0,0,1,0,0,1,0,1,1,0,190
1,1,0,0,1,0,0,1,0,1,1,1,690
1,1,0,0,1,0,0,1,1,0,0,0,150
1,1,0,0,1,0,0,1,1,0,0,1,650
1,1,0,0,1,0,0,1,1,0,1,0,180
1,1,0,0,1,0,0,1,1,0,1,1,680
1,1,0,0,1,0,0,1,1,1,0,0,190
1,1,0,0,1,0,0,1,1,1,0,1,690
1,1,0,0,1,0,0,1,1,1,1,0,220
1,1,0,0,1,0,0,1,1,1,1,1,720
1,1,0,0,1,0,1,0,0,0,0,0,200
1,1,0,0,1,0,1,0,0,0,0,1,700
1,1,0,0,1,0,1,0,0,0,1,0,230
1,1,0,0,1,0,1,0,0,0,1,1,730
1,1,0,0,1,0,1,0,0,1,0,0,240
1,1,0,0,1,0,1,0,0,1,0,1,740
1,1,0,0,1,0,1,0,0,1,1,0,270
1,1,0,0,1,0,1,0,0,1,1,1,770
1,1,0,0,1,0,1,0,1,0,0,0,230
1,1,0,0,1,0,1,0,1,0,0,1,730
1,1,0,0,1,0,1,0,1,0,1,0,260
1,1,0,0,1,0,1,0,1,0,1,1,760
1,1,0,0,1,0,1,0,1,1,0,0,270
1,1,0,0,1,0,1,0,1,1,0,1,770
1,1,0,0,1,0,1,0,1,1,1,0,300
1,1,0,0,1,0,1,0,1,1,1,1,800
1,1,0,0,1,0,1,1,0,0,0,0,220
1,1,0,0,1,0,1,1,0,0,0,1,720
1,1,0,0,1,0,1,1,0,0,1,0,250
1,1,0,0,1,0,1,1,0,0,1,1,750
1,1,0,0,1,0,1,1,0,1,0,0,260
1,1,0,0,1,0,1,1,0,1,0,1,760
1,1,0,0,1,0,1,1,0,1,1,0,290
1,1,0,0,1,0,1,1,0,1,1,1,790
1,1,0,0,1,0,1,1,1,0,0,0,250
1,1,0,0,1,0,1,1,1,0,0,1,750
1,1,0,0,1,0,1,1,1,0,1,0,280
1,1,0,0,1,0,1,1,1,0,1,1,780
1,1,0,0,1,0,1,1,1,1,0,0,290
1,1,0,0,1,0,1,1,1,1,0,1,790
1,1,0,0,1,0,1,1,1,1,1,0,320
1,1,0,0,1,0,1,1,1,1,1,1,820
1,1,0,0,1,1,0,0,0,0,0,0,130
1,1,0,0,1,1,0,0,0,0,0,1,630
1,1,0,0,1,1,0,0,0,0,1,0,160
1,1,0,0,1,1,0,0,0,0,1,1,660
1,1,0,0,1,1,0,0,0,1,0,0,170
1,1,0,0,1,1,0,0,0,1,0,1,670
1,1,0,0,1,1,0,0,0,1,1,0,200
1,1,0,0,1,1,0,0,0,1,1,1,700
1,1,0,0,1,1,0,0,1,0,0,0,160
1,1,0,0,1,1,0,0,1,0,0,1,660
1,1,0,0,1,1,0,0,1,0,1,0,190
1,1,0,0,1,1,0,0,1,0,1,1,690
1,1,0,0,1,1,0,0,1,1,0,0,200
1,1,0,0,1,1,0,0,1,1,0,1,700
1,1,0,0,1,1,0,0,1,1,1,0,230
1,1,0,0,1,1,0,0,1,1,1,1,730
1,1,0,0,1,1,0,1,0,0,0,0,150
1,1,0,0,1,1,0,1,0,0,0,1,650
1,1,0,0,1,1,0,1,0,0,1,0,180
1,1,0,0,1,1,0,1,0,0,1,1,680
1,1,0,0,1,1,0,1,0,1,0,0,190
1,1,0,0,1,1,0,1,0,1,0,1,690
1,1,0,0,1,1,0,1,0,1,1,0,220
1,1,0,0,1,1,0,1,0,1,1,1,720
1,1,0,0,1,1,0,1,1,0,0,0,180
1,1,0,0,1,1,0,1,1,0,0,1,680
1,1,0,0,1,1,0,1,1,0,1,0,210
1,1,0,0,1,1,0,1,1,0,1,1,710
1,1,0,0,1,1,0,1,1,1,0,0,220
1,1,0,0,1,1,0,1,1,1,0,1,720
1,1,0,0,1,1,0,1,1,1,1,0,250
1,1,0,0,1,1,0,1,1,1,1,1,750
1,1,0,0,1,1,1,0,0,0,0,0,230
1,1,0,0,1,1,1,0,0,0,0,1,730
1,1,0,0,1,1,1,0,0,0,1,0,260
1,1,0,0,1,1,1,0,0,0,1,1,760
1,1,0,0,1,1,1,0,0,1,0,0,270
1,1,0,0,1,1,1,0,0,1,0,1,770
1,1,0,0,1,1,1,0,0,1,1,0,300
1,1,0,0,1,1,1,0,0,1,1,1,800
1,1,0,0,1,1,1,0,1,0,0,0,260
1,1,0,0,1,1,1,0,1,0,0,1,760
1,1,0,0,1,1,1,0,1,0,1,0,290
1,1,0,0,1,1,1,0,1,0,1,1,790
1,1,0,0,1,1,1,0,1,1,0,0,300
1,1,0,0,1,1,1,0,1,1,0,1,800
1,1,0,0,1,1,1,0,1,1,1,0,330
1,1,0,0,1,1,1,0,1,1,1,1,830
1,1,0,0,1,1,1,1,0,0,0,0,250
1,1,0,0,1,1,1,1,0,0,0,1,750
1,1,0,0,1,1,1,1,0,0,1,0,280
1,1,0,0,1,1,1,1,0,0,1,1,780
1,1,0,0,1,1,1,1,0,1,0,0,290
1,1,0,0,1,1,1,1,0,1,0,1,790
1,1,0,0,1,1,1,1,0,1,1,0,320
1,1,0,0,1,1,1,1,0,1,1,1,820
1,1,0,0,1,1,1,1,1,0,0,0,280
1,1,0,0,1,1,1,1,1,0,0,1,780
1,1,0,0,1,1,1,1,1,0,1,0,310
1,1,0,0,1,1,1,1,1,0,1,1,810
1,1,0,0,1,1,1,1,1,1,0,0,320
1,1,0,0,1,1,1,1,1,1,0,1,820
1,1,0,0,1,1,1,1,1,1,1,0,350
1,1,0,0,1,1,1,1,1,1,1,1,850
1,1,0,1,0,0,0,0,0,0,0,0,580
1,1,0,1,0,0,0,0,0,0,0,1,1080
1,1,0,1,0,0,0,0,0,0,1,0,610
1,1,0,1,0,0,0,0,0,0,1,1,1110
1,1,0,1,0,0,0,0,0,1,0,0,620
1,1,0,1,0,0,0,0,0,1,0,1,1120
1,1,0,1,0,0,0,0,0,1,1,0,650
1,1,0,1,0,0,0,0,0,1,1,1,1150
1,1,0,1,0,0,0,0,1,0,0,0,610
1,1,0,1,0,0,0,0,1,0,0,1,1110
1,1,0,1,0,0,0,0,1,0,1,0,640
1,1,0,1,0,0,0,0,1,0,1,1,1140
1,1,0,1,0,0,0,0,1,1,0,0,650
1,1,0,1,0,0,0,0,1,1,0,1,1150
1,1,0,1,0,0,0,0,1,1,1,0,680
1,1,0,1,0,0,0,0,1,1,1,1,1180
1,1,0,1,0,0,0,1,0,0,0,0,600
1,1,0,1,0,0,0,1,0,0,0,1,1100
1,1,0,1,0,0,0,1,0,0,1,0,630
1,1,0,1,0,0,0,1,0,0,1,1,1130
1,1,0,1,0,0,0,1,0,1,0,0,640
1,1,0,1,0,0,0,1,0,1,0,1,1140
1,1,0,1,0,0,0,1,0,1,1,0,670
1,1,0,1,0,0,0,1,0,1,1,1,1170
1,1,0,1,0,0,0,1,1,0,0,0,630
1,1,0,1,0,0,0,1,1,0,0,1,1130
1,1,0,1,0,0,0,1,1,0,1,0,660
1,1,0,1,0,0,0,1,1,0,1,1,1160
1,1,0,1,0,0,0,1,1,1,0,0,670
1,1,0,1,0,0,0,1,1,1,0,1,1170
1,1,0,1,0,0,0,1,1,1,1,0,700
1,1,0,1,0,0,0,1,1,1,1,1,1200
1,1,0,1,0,0,1,0,0,0,0,0,680
1,1,0,1,0,0,1,0,0,0,0,1,1180
1,1,0,1,0,0,1,0,0,0,1,0,710
1,1,0,1,0,0,1,0,0,0,1,1,1210
1,1,0,1,0,0,1,0,0,1,0,0,720
1,1,0,1,0,0,1,0,0,1,0,1,1220
1,1,0,1,0,0,1,0,0,1,1,0,750
1,1,0,1,0,0,1,0,0,1,1,1,1250
1,1,0,1,0,0,1,0,1,0,0,0,710
1,1,0,1,0,0,1,0,1,0,0,1,1210
1,1,0,1,0,0,1,0,1,0,1,0,740
1,1,0,1,0,0,1,0,1,0,1,1,1240
1,1,0,1,0,0,1,0,1,1,0,0,750
1,1,0,1,0,0,1,0,1,1,0,1,1250
1,1,0,1,0,0,1,0,1,1,1,0,780
1,1,0,1,0,0,1,0,1,1,1,1,1280
1,1,0,1,0,0,1,1,0,0,0,0,700
1,1,0,1,0,0,1,1,0,0,0,1,1200
1,1,0,1,0,0,1,1,0,0,1,0,730
1,1,0,1,0,0,1,1,0,0,1,1,1230
1,1,0,1,0,0,1,1,0,1,0,0,740
1,1,0,1,0,0,1,1,0,1,0,1,1240
1,1,0,1,0,0,1,1,0,1,1,0,770
1,1,0,1,0,0,1,1,0,1,1,1,1270
1,1,0,1,0,0,1,1,1,0,0,0,730
1,1,0,1,0,0,1,1,1,0,0,1,1230
1,1,0,1,0,0,1,1,1,0,1,0,760
1,1,0,1,0,0,1,1,1,0,1,1,1260
1,1,0,1,0,0,1,1,1,1,0,0,770
1,1,0,1,0,0,1,1,1,1,0,1,1270
1,1,0,1,0,0,1,1,1,1,1,0,800
1,1,0,1,0,0,1,1,1,1,1,1,1300
1,1,0,1,0,1,0,0,0,0,0,0,610
1,1,0,1,0,1,0,0,0,0,0,1,1110
1,1,0,1,0,1,0,0,0,0,1,0,640
1,1,0,1,0,1,0,0,0,0,1,1,1140
1,1,0,1,0,1,0,0,0,1,0,0,650
1,1,0,1,0,1,0,0,0,1,0,1,1150
1,1,0,1,0,1,0,0,0,1,1,0,680
1,1,0,1,0,1,0,0,0,1,1,1,1180
1,1,0,1,0,1,0,0,1,0,0,0,640
1,1,0,1,0,1,0,0,1,0,0,1,1140
1,1,0,1,0,1,0,0,1,0,1,0,670
1,1,0,1,0,1,0,0,1,0,1,1,1170
1,1,0,1,0,1,0,0,1,1,0,0,680
1,1,0,1,0,1,0,0,1,1,0,1,1180
1,1,0,1,0,1,0,0,1,1,1,0,710
1,1,0,1,0,1,0,0,1,1,1,1,1210
1,1,0,1,0,1,0,1,0,0,0,0,630
1,1,0,1,0,1,0,1,0,0,0,1,1130
1,1,0,1,0,1,0,1,0,0,1,0,660
1,1,0,1,0,1,0,1,0,0,1,1,1160
1,1,0,1,0,1,0,1,0,1,0,0,670
1,1,0,1,0,1,0,1,0,1,0,1,1170
1,1,0,1,0,1,0,1,0,1,1,0,700
1,1,0,1,0,1,0,1,0,1,1,1,1200
1,1,0,1,0,1,0,1,1,0,0,0,660
1,1,0,1,0,1,0,1,1,0,0,1,1160
1,1,0,1,0,1,0,1,1,0,1,0,690
1,1,0,1,0,1,0,1,1,0,1,1,1190
1,1,0,1,0,1,0,1,1,1,0,0,700
1,1,0,1,0,1,0,1,1,1,0,1,1200
1,1,0,1,0,1,0,1,1,1,1,0,730
1,1,0,1,0,1,0,1,1,1,1,1,1230
1,1,0,1,0,1,1,0,0,0,0,0,710
1,1,0,1,0,1,1,0,0,0,0,1,1210
1,1,0,1,0,1,1,0,0,0,1,0,740
1,1,0,1,0,1,1,0,0,0,1,1,1240
1,1,0,1,0,1,1,0,0,1,0,0,750
1,1,0,1,0,1,1,0,0,1,0,1,1250
1,1,0,1,0,1,1,0,0,1,1,0,780
1,1,0,1,0,1,1,0,0,1,1,1,1280
1,1,0,1,0,1,1,0,1,0,0,0,740
1,1,0,1,0,1,1,0,1,0,0,1,1240
1,1,0,1,0,1,1,0,1,0,1,0,770
1,1,0,1,0,1,1,0,1,0,1,1,1270
1,1,0,1,0,1,1,0,1,1,0,0,780
1,1,0,1,0,1,1,0,1,1,0,1,1280
1,1,0,1,0,1,1,0,1,1,1,0,810
1,1,0,1,0,1,1,0,1,1,1,1,1310
1,1,0,1,0,1,1,1,0,0,0,0,730
1,1,0,1,0,1,1,1,0,0,0,1,1230
1,1,0,1,0,1,1,1,0,0,1,0,760
1,1,0,1,0,1,1,1,0,0,1,1,1260
1,1,0,1,0,1,1,1,0,1,0,0,770
1,1,0,1,0,1,1,1,0,1,0,1,1270
1,1,0,1,0,1,1,1,0,1,1,0,800
1,1,0,1,0,1,1,1,0,1,1,1,1300
1,1,0,1,0,1,1,1,1,0,0,0,760
1,1,0,1,0,1,1,1,1,0,0,1,1260
1,1,0,1,0,1,1,1,1,0,1,0,790
1,1,0,1,0,1,1,1,1,0,1,1,1290
1,1,0,1,0,1,1,1,1,1,0,0,800
1,1,0,1,0,1,1,1,1,1,0,1,1300
1,1,0,1,0,1,1,1,1,1,1,0,830
1,1,0,1,0,1,1,1,1,1,1,1,1330
1,1,0,1,1,0,0,0,0,0,0,0,600
1,1,0,1,1,0,0,0,0,0,0,1,1100
1,1,0,1,1,0,0,0,0,0,1,0,630
1,1,0,1,1,0,0,0,0,0,1,1,1130
1,1,0,1,1,0,0,0,0,1,0,0,640
1,1,0,1,1,0,0,0,0,1,0,1,1140
1,1,0,1,1,0,0,0,0,1,1,0,670
1,1,0,1,1,0,0,0,0,1,1,1,1170
1,1,0,1,1,0,0,0,1,0,0,0,630
1,1,0,1,1,0,0,0,1,0,0,1,1130
1,1,0,1,1,0,0,0,1,0,1,0,660
1,1,0,1,1,0,0,0,1,0,1,1,1160
1,1,0,1,1,0,0,0,1,1,0,0,670
1,1,0,1,1,0,0,0,1,1,0,1,1170
1,1,0,1,1,0,0,0,1,1,1,0,700
1,1,0,1,1,0,0,0,1,1,1,1,1200
1,1,0,1,1,0,0,1,0,0,0,0,620
1,1,0,1,1,0,0,1,0,0,0,1,1120
1,1,0,1,1,0,0,1,0,0,1,0,650
1,1,0,1,1,0,0,1,0,0,1,1,1150
1,1,0,1,1,0,0,1,0,1,0,0,660
1,1,0,1,1,0,0,1,0,1,0,1,1160
1,1,0,1,1,0,0,1,0,1,1,0,690
1,1,0,1,1,0,0,1,0,1,1,1,1190
1,1,0,1,1,0,0,1,1,0,0,0,650
1,1,0,1,1,0,0,1,1,0,0,1,1150
1,1,0,1,1,0,0,1,1,0,1,0,680
1,1,0,1,1,0,0,1,1,0,1,1,1180
1,1,0,1,1,0,0,1,1,1,0,0,690
1,1,0,1,1,0,0,1,1,1,0,1,1190
1,1,0,1,1,0,0,1,1,1,1,0,720
1,1,0,1,1,0,0,1,1,1,1,1,1220
1,1,0,1,1,0,1,0,0,0,0,0,700
1,1,0,1,1,0,1,0,0,0,0,1,1200
1,1,0,1,1,0,1,0,0,0,1,0,730
1,1,0,1,1,0,1,0,0,0,1,1,1230
1,1,0,1,1,0,1,0,0,1,0,0,740
1,1,0,1,1,0,1,0,0,1,0,1,1240
1,1,0,1,1,0,1,0,0,1,1,0,770
1,1,0,1,1,0,1,0,0,1,1,1,1270
1,1,0,1,1,0,1,0,1,0,0,0,730
1,1,0,1,1,0,1,0,1,0,0,1,1230
1,1,0,1,1,0,1,0,1,0,1,0,760
1,1,0,1,1,0,1,0,1,0,1,1,1260
1,1,0,1,1,0,1,0,1,1,0,0,770
1,1,0,1,1,0,1,0,1,1,0,1,1270
1,1,0,1,1,0,1,0,1,1,1,0,800
1,1,0,1,1,0,1,0,1,1,1,1,1300
1,1,0,1,1,0,1,1,0,0,0,0,720
1,1,0,1,1,0,1,1,0,0,0,1,1220
1,1,0,1,1,0,1,1,0,0,1,0,750
1,1,0,1,1,0,1,1,0,0,1,1,1250
1,1,0,1,1,0,1,1,0,1,0,0,760
1,1,0,1,1,0,1,1,0,1,0,1,1260
1,1,0,1,1,0,1,1,0,1,1,0,790
1,1,0,1,1,0,1,1,0,1,1,1,1290
1,1,0,1,1,0,1,1,1,0,0,0,750
1,1,0,1,1,0,1,1,1,0,0,1,1250
1,1,0,1,1,0,1,1,1,0,1,0,780
1,1,0,1,1,0,1,1,1,0,1,1,1280
1,1,0,1,1,0,1,1,1,1,0,0,790
1,1,0,1,1,0,1,1,1,1,0,1,1290
1,1,0,1,1,0,1,1,1,1,1,0,820
1,1,0,1,1,0,1,1,1,1,1,1,1320
1,1,0,1,1,1,0,0,0,0,0,0,630
1,1,0,1,1,1,0,0,0,0,0,1,1130
1,1,0,1,1,1,0,0,0,0,1,0,660
1,1,0,1,1,1,0,0,0,0,1,1,1160
1,1,0,1,1,1,0,0,0,1,0,0,670
1,1,0,1,1,1,0,0,0,1,0,1,1170
1,1,0,1,1,1,0,0,0,1,1,0,700
1,1,0,1,1,1,0,0,0,1,1,1,1200
1,1,0,1,1,1,0,0,1,0,0,0,660
1,1,0,1,1,1,0,0,1,0,0,1,1160
1,1,0,1,1,1,0,0,1,0,1,0,690
1,1,0,1,1,1,0,0,1,0,1,1,1190
1,1,0,1,1,1,0,0,1,1,0,0,700
1,1,0,1,1,1,0,0,1,1,0,1,1200
1,1,0,1,1,1,0,0,1,1,1,0,730
1,1,0,1,1,1,0,0,1,1,1,1,1230
1,1,0,1,1,1,0,1,0,0,0,0,650
1,1,0,1,1,1,0,1,0,0,0,1,1150
1,1,0,1,1,1,0,1,0,0,1,0,680
1,1,0,1,1,1,0,1,0,0,1,1,1180
1,1,0,1,1,1,0,1,0,1,0,0,690
1,1,0,1,1,1,0,1,0,1,0,1,1190
1,1,0,1,1,1,0,1,0,1,1,0,720
1,1,0,1,1,1,0,1,0,1,1,1,1220
1,1,0,1,1,1,0,1,1,0,0,0,680
1,1,0,1,1,1,0,1,1,0,0,1,1180
1,1,0,1,1,1,0,1,1,0,1,0,710
1,1,0,1,1,1,0,1,1,0,1,1,1210
1,1,0,1,1,1,0,1,1,1,0,0,720
1,1,0,1,1,1,0,1,1,1,0,1,1220
1,1,0,1,1,1,0,1,1,1,1,0,750
1,1,0,1,1,1,0,1,1,1,1,1,1250
1,1,0,1,1,1,1,0,0,0,0,0,730
1,1,0,1,1,1,1,0,0,0,0,1,1230
1,1,0,1,1,1,1,0,0,0,1,0,760
1,1,0,1,1,1,1,0,0,0,1,1,1260
1,1,0,1,1,1,1,0,0,1,0,0,770
1,1,0,1,1,1,1,0,0,1,0,1,1270
1,1,0,1,1,1,1,0,0,1,1,0,800
1,1,0,1,1,1,1,0,0,1,1,1,1300
1,1,0,1,1,1,1,0,1,0,0,0,760
1,1,0,1,1,1,1,0,1,0,0,1,1260
1,1,0,1,1,1,1,0,1,0,1,0,790
1,1,0,1,1,1,1,0,1,0,1,1,1290
1,1,0,1,1,1,1,0,1,1,0,0,800
1,1,0,1,1,1,1,0,1,1,0,1,1300
1,1,0,1,1,1,1,0,1,1,1,0,830
1,1,0,1,1,1,1,0,1,1,1,1,1330
1,1,0,1,1,1,1,1,0,0,0,0,750
1,1,0,1,1,1,1,1,0,0,0,1,1250
1,1,0,1,1,1,1,1,0,0,1,0,780
1,1,0,1,1,1,1,1,0,0,1,1,1280
1,1,0,1,1,1,1,1,0,1,0,0,790
1,1,0,1,1,1,1,1,0,1,0,1,1290
1,1,0,1,1,1,1,1,0,1,1,0,820
1,1,0,1,1,1,1,1,0,1,1,1,1320
1,1,0,1,1,1,1,1,1,0,0,0,780
1,1,0,1,1,1,1,1,1,0,0,1,1280
1,1,0,1,1,1,1,1,1,0,1,0,810
1,1,0,1,1,1,1,1,1,0,1,1,1310
1,1,0,1,1,1,1,1,1,1,0,0,820
1,1,0,1,1,1,1,1,1,1,0,1,1320
1,1,0,1,1,1,1,1,1,1,1,0,850
1,1,0,1,1,1,1,1,1,1,1,1,1350
1,1,1,0,0,0,0,0,0,0,0,0,130
1,1,1,0,0,0,0,0,0,0,0,1,630
1,1,1,0,0,0,0,0,0,0,1,0,160
1,1,1,0,0,0,0,0,0,0,1,1,660
1,1,1,0,0,0,0,0,0,1,0,0,170
1,1,1,0,0,0,0,0,0,1,0,1,670
1,1,1,0,0,0,0,0,0,1,1,0,200
1,1,1,0,0,0,0,0,0,1,1,1,700
1,1,1,0,0,0,0,0,1,0,0,0,160
1,1,1,0,0,0,0,0,1,0,0,1,660
1,1,1,0,0,0,0,0,1,0,1,0,190
1,1,1,0,0,0,0,0,1,0,1,1,690
1,1,1,0,0,0,0,0,1,1,0,0,200
1,1,1,0,0,0,0,0,1,1,0,1,700
1,1,1,0,0,0,0,0,1,1,1,0,230
1,1,1,0,0,0,0,0,1,1,1,1,730
1,1,1,0,0,0,0,1,0,0,0,0,150
1,1,1,0,0,0,0,1,0,0,0,1,650
1,1,1,0,0,0,0,1,0,0,1,0,180
1,1,1,0,0,0,0,1,0,0,1,1,680
1,1,1,0,0,0,0,1,0,1,0,0,190
1,1,1,0,0,0,0,1,0,1,0,1,690
1,1,1,0,0,0,0,1,0,1,1,0,220
1,1,1,0,0,0,0,1,0,1,1,1,720
1,1,1,0,0,0,0,1,1,0,0,0,180
1,1,1,0,0,0,0,1,1,0,0,1,680
1,1,1,0,0,0,0,1,1,0,1,0,210
1,1,1,0,0,0,0,1,1,0,1,1,710
1,1,1,0,0,0,0,1,1,1,0,0,220
1,1,1,0,0,0,0,1,1,1,0,1,720
1,1,1,0,0,0,0,1,1,1,1,0,250
1,1,1,0,0,0,0,1,1,1,1,1,750
1,1,1,0,0,0,1,0,0,0,0,0,230
1,1,1,0,0,0,1,0,0,0,0,1,730
1,1,1,0,0,0,1,0,0,0,1,0,260
1,1,1,0,0,0,1,0,0,0,1,1,760
1,1,1,0,0,0,1,0,0,1,0,0,270
1,1,1,0,0,0,1,0,0,1,0,1,770
1,1,1,0,0,0,1,0,0,1,1,0,300
1,1,1,0,0,0,1,0,0,1,1,1,800
1,1,1,0,0,0,1,0,1,0,0,0,260
1,1,1,0,0,0,1,0,1,0,0,1,760
1,1,1,0,0,0,1,0,1,0,1,0,290
1,1,1,0,0,0,1,0,1,0,1,1,790
1,1,1,0,0,0,1,0,1,1,0,0,300
1,1,1,0,0,0,1,0,1,1,0,1,800
1,1,1,0,0,0,1,0,1,1,1,0,330
1,1,1,0,0,0,1,0,1,1,1,1,830
1,1,1,0,0,0,1,1,0,0,0,0,250
1,1,1,0,0,0,1,1,0,0,0,1,750
1,1,1,0,0,0,1,1,0,0,1,0,280
1,1,1,0,0,0,1,1,0,0,1,1,780
1,1,1,0,0,0,1,1,0,1,0,0,290
1,1,1,0,0,0,1,1,0,1,0,1,790
1,1,1,0,0,0,1,1,0,1,1,0,320
1,1,1,0,0,0,1,1,0,1,1,1,820
1,1,1,0,0,0,1,1,1,0,0,0,280
1,1,1,0,0,0,1,1,1,0,0,1,780
1,1,1,0,0,0,1,1,1,0,1,0,310
1,1,1,0,0,0,1,1,1,0,1,1,810
1,1,1,0,0,0,1,1,1,1,0,0,320
1,1,1,0,0,0,1,1,1,1,0,1,820
1,1,1,0,0,0,1,1,1,1,1,0,350
1,1,1,0,0,0,1,1,1,1,1,1,850
1,1,1,0,0,1,0,0,0,0,0,0,160
1,1,1,0,0,1,0,0,0,0,0,1,660
1,1,1,0,0,1,0,0,0,0,1,0,190
1,1,1,0,0,1,0,0,0,0,1,1,690
1,1,1,0,0,1,0,0,0,1,0,0,200
1,1,1,0,0,1,0,0,0,1,0,1,700
1,1,1,0,0,1,0,0,0,1,1,0,230
1,1,1,0,0,1,0,0,0,1,1,1,730
1,1,1,0,0,1,0,0,1,0,0,0,190
1,1,1,0,0,1,0,0,1,0,0,1,690
1,1,1,0,0,1,0,0,1,0,1,0,220
1,1,1,0,0,1,0,0,1,0,1,1,720
1,1,1,0,0,1,0,0,1,1,0,0,230
1,1,1,0,0,1,0,0,1,1,0,1,730
1,1,1,0,0,1,0,0,1,1,1,0,260
1,1,1,0,0,1,0,0,1,1,1,1,760
1,1,1,0,0,1,0,1,0,0,0,0,180
1,1,1,0,0,1,0,1,0,0,0,1,680
1,1,1,0,0,1,0,1,0,0,1,0,210
1,1,1,0,0,1,0,1,0,0,1,1,710
1,1,1,0,0,1,0,1,0,1,0,0,220
1,1,1,0,0,1,0,1,0,1,0,1,720
1,1,1,0,0,1,0,1,0,1,1,0,250
1,1,1,0,0,1,0,1,0,1,1,1,750
1,1,1,0,0,1,0,1,1,0,0,0,210
1,1,1,0,0,1,0,1,1,0,0,1,710
1,1,1,0,0,1,0,1,1,0,1,0,240
1,1,1,0,0,1,0,1,1,0,1,1,740
1,1,1,0,0,1,0,1,1,1,0,0,250
1,1,1,0,0,1,0,1,1,1,0,1,750
1,1,1,0,0,1,0,1,1,1,1,0,280
1,1,1,0,0,1,0,1,1,1,1,1,780
1,1,1,0,0,1,1,0,0,0,0,0,260
1,1,1,0,0,1,1,0,0,0,0,1,760
1,1,1,0,0,1,1,0,0,0,1,0,290
1,1,1,0,0,1,1,0,0,0,1,1,790
1,1,1,0,0,1,1,0,0,1,0,0,300
1,1,1,0,0,1,1,0,0,1,0,1,800
1,1,1,0,0,1,1,0,0,1,1,0,330
1,1,1,0,0,1,1,0,0,1,1,1,830
1,1,1,0,0,1,1,0,1,0,0,0,290
1,1,1,0,0,1,1,0,1,0,0,1,790
1,1,1,0,0,1,1,0,1,0,1,0,320
1,1,1,0,0,1,1,0,1,0,1,1,820
1,1,1,0,0,1,1,0,1,1,0,0,330
1,1,1,0,0,1,1,0,1,1,0,1,830
1,1,1,0,0,1,1,0,1,1,1,0,360
1,1,1,0,0,1,1,0,1,1,1,1,860
1,1,1,0,0,1,1,1,0,0,0,0,280
1,1,1,0,0,1,1,1,0,0,0,1,780
1,1,1,0,0,1,1,1,0,0,1,0,310
1,1,1,0,0,1,1,1,0,0,1,1,810
1,1,1,0,0,1,1,1,0,1,0,0,320
1,1,1,0,0,1,1,1,0,1,0,1,820
1,1,1,0,0,1,1,1,0,1,1,0,350
1,1,1,0,0,1,1,1,0,1,1,1,850
1,1,1,0,0,1,1,1,1,0,0,0,310
1,1,1,0,0,1,1,1,1,0,0,1,810
1,1,1,0,0,1,1,1,1,0,1,0,340
1,1,1,0,0,1,1,1,1,0,1,1,840
1,1,1,0,0,1,1,1,1,1,0,0,350
1,1,1,0,0,1,1,1,1,1,0,1,850
1,1,1,0,0,1,1,1,1,1,1,0,380
1,1,1,0,0,1,1,1,1,1,1,1,880
1,1,1,0,1,0,0,0,0,0,0,0,150
1,1,1,0,1,0,0,0,0,0,0,1,650
1,1,1,0,1,0,0,0,0,0,1,0,180
